instrumentID,eventTimestamp,executionID,eventType,orderID,side,price,strikePrice,quantity,user,trader,broker,account,clientID,venueID,assetClass,productType,productSubType,productSubType2,productSubType3,maturityDate,sourceSystemID,tradeSystem,settlementDate,counterparty,underlyingInstrumentID,orderPlatform,tradePlatform,legalEntity,optionCallPut,internalTimestamp,sendingTime,tradeTime,seqNum,securityID,ISIN,CUSIP,symKey,assetClassKey,productKey,multiLegReportingType,parentStrategyType,priceType,markup,markupRateToBase,val,qtyType,ccy,ccyKey,qty1,ccy1,ccy1Key,qty2,ccy2,ccy2Key,feeCcy,transStatus,reversalIndicator,internalTrade,matchType,trdType,crossType,secondaryTrdType,aggressorIndicator,venueKey,venueSegment,venueType,orderPlatformKey,tradingPlatformInstance,sourceConnection,tradeIDversion,secondaryTradeID,origTradeID,structureID,tradeLinkID,sourceTradeID,sourceTradeLinkID,platformTradeID,platformTradeLinkID,tradeDate,tradeInputDate,valueDate,settlType,settlMethod,quoteID,olink,qlink,udflink,brokerIDKey,brokerName,traderIDKey,accountKey,legalEntityKey,salesID,salesIDKey,userIDKey,revUserID,revUserIDKey,counterPartyKey,counterPartyID,counterPartyDesc,counterPartyType,counterPartyStatus,text,payFrequency,receiveFrequency,payRollConvention,receiveRollConvention,payProjectionCurve,receiveProjectionCurve,payDiscountCurve,receiveDiscountCurve,payCalendar,receiveCalendar,payDayCountConvention,receiveDayCountConvention,couponRate,payCouponType,receiveCouponType,payType,calendarType,rateCode,rate,deliveryIndex,closingIndexValue,optionCallPut,optPayout,optPayoutType,capPrice,floorPrice,strikeMultiplier,strikePriceBoundaryMethod,complexEventType,complexEventPrice,complexEventCondition,complexOptPayoutAmount,complexEventStartDate,complexEventEndDate,quality,publicationIndicator,flag,validationKey,possDupFlag,origTransType,lastOperationSubType,underlyingKey,refObligation
AAAA11111111,2015.04.28D09:00:31.000000000,BTS-2015.04.28-111222,new,111222,S,30,,100,,REF_BTS_TraderID_10,,GBUKAAAA,,BTS,FI_OTC,BOND,,,,2022.09.01,BTS,BTS,2017.01.23,AAAAAAAAA ,,ION,BTS-BTS,,,2018.10.25D02:07:39.084920000,,2015.04.28D06:54:00.000000000,1,,AAAA11111111,,ISIN_AAAA11111111,BTS-FI_OTC-BOND,BTS-FI_OTC-BOND,,,,,,3000,,SGD,,,,,,,,,,FALSE,FALSE,,,,,,BTS-BTS,,,,,f165fd1.ext.150428_parkingBTSTest.5,,,111222,,0,,,,,2015.04.28,,,,,,,,,,,BTS-FDTID10,BTS-GBUKAAAA,,AADDI10     ,BTS-AADDI10,,,,BTS-AAAAAAAAA,,LN AAAAAAAAA        ,,,Short Note 1: HHHHH; Short Note 3: 20160627; Short Note 4 Government; Long Note 1: HK_1111111; Long Note 3: ; Long Note 4: 00000010_20150428_08_0_BBG_BTS_AD_BOND_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,TT,,,
FIXEDINCOME2,2015.04.30D08:01:10.000000000,BTS-2015.04.30-300056,new,300056,S,105,,1000000,,REF_BTS_TraderID,,GBUKAAAA,,BTS,FI_OTC,BOND,,,,2022.09.01,BTS,BTS,2017.01.23,FI_CTRPY2 ,,,BTS-BTS,,,2018.10.25D02:08:50.693897000,,2015.04.30D08:01:00.000000000,1,,FIXEDINCOME2,,ISIN_FIXEDINCOME2,BTS-FI_OTC-BOND,BTS-FI_OTC-BOND,,,,,,1050000,,USD,,,,,,,,,,FALSE,FALSE,,,,,,BTS-BTS,,,,,f165fd1.ext5.150430_parkingDay3.5,,,300056,,300056,,,,,2015.04.30,,,,,,,,,,A,BTS-FI_TID1,BTS-GBUKAAAA,,AADDI10     ,BTS-AADDI10,,,,BTS-FI_CTRPY2,,LN FI_CTRPY2        ,,,Short Note 1: HHHHH; Short Note 3: 20160627; Short Note 4 Government; Long Note 1: HK_1111111; Long Note 3: ; Long Note 4: 00000010_20150430_08_0_BBG_BTS_AD_BOND_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,TT,,,
FIXEDINCOME2,2015.04.30D08:02:10.000000000,BTS-2015.04.30-300057,new,300057,B,105,,2250000,,REF_BTS_TraderID,,GBUKAAAA,,BTS,FI_OTC,BOND,,,,2022.09.01,BTS,BTS,2017.01.23,FI_CTRPY2 ,,,BTS-BTS,,,2018.10.25D02:08:50.693897000,,2015.04.30D08:02:00.000000000,1,,FIXEDINCOME2,,ISIN_FIXEDINCOME2,BTS-FI_OTC-BOND,BTS-FI_OTC-BOND,,,,,,2362500,,USD,,,,,,,,,,FALSE,FALSE,,,,,,BTS-BTS,,,,,f165fd1.ext5.150430_parkingDay3.5,,,300057,,300057,,,,,2015.04.30,,,,,,,,,,A,BTS-FI_TID1,BTS-GBUKAAAA,,AADDI10     ,BTS-AADDI10,,,,BTS-FI_CTRPY2,,LN FI_CTRPY2        ,,,Short Note 1: HHHHH; Short Note 3: 20160627; Short Note 4 Government; Long Note 1: HK_1111111; Long Note 3: ; Long Note 4: 00000010_20150430_08_0_BBG_BTS_AD_BOND_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,TT,,,
FIXEDINCOME2,2015.04.30D08:03:01.000000000,BTS-2015.04.30-300056,replaced,300056,S,105,,500000,,REF_BTS_TraderID,,GBUKAAAA,,BTS,FI_OTC,BOND,,,,2022.09.01,BTS,BTS,2017.01.23,FI_CTRPY2 ,,ION,BTS-BTS,,,2018.10.25D02:08:50.693897000,,2015.04.30D08:03:00.000000000,2,,FIXEDINCOME2,,ISIN_FIXEDINCOME2,BTS-FI_OTC-BOND,BTS-FI_OTC-BOND,,,,,,525000,,USD,,,,,,,,,,FALSE,FALSE,,,,,,BTS-BTS,,,,,f165fd1.ext5.150430_parkingDay3.5,,,300056,,300056,,,,,2015.04.30,,,,,,,,,,,BTS-FI_TID1,BTS-GBUKAAAA,,AADDI10     ,BTS-AADDI10,,,,BTS-FI_CTRPY2,,LN FI_CTRPY2        ,,,Short Note 1: HHHHH; Short Note 3: 20160627; Short Note 4 Government; Long Note 1: HK_1111111; Long Note 3: ; Long Note 4: 00000010_20150430_08_0_BBG_BTS_AD_BOND_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,CTT,,,
FIXEDINCOME2,2015.04.30D08:04:01.000000000,BTS-2015.04.30-300055,replaced,300055,B,105,,1000000,,REF_BTS_TraderID,,GBUKAAAA,,BTS,FI_OTC,BOND,,,,2022.09.01,BTS,BTS,2017.01.23,FI_CTRPY2 ,,ION,BTS-BTS,,,2018.10.25D02:08:50.693897000,,2015.04.30D08:04:00.000000000,2,,FIXEDINCOME2,,ISIN_FIXEDINCOME2,BTS-FI_OTC-BOND,BTS-FI_OTC-BOND,,,,,,1050000,,USD,,,,,,,,,,FALSE,FALSE,,,,,,BTS-BTS,,,,,f165fd1.ext5.150430_parkingDay3.5,,,300055,,300055,,,,,2015.04.30,,,,,,,,,,,BTS-FI_TID1,BTS-GBUKAAAA,,AADDI10     ,BTS-AADDI10,,,,BTS-FI_CTRPY2,,LN FI_CTRPY2        ,,,Short Note 1: HHHHH; Short Note 3: 20160627; Short Note 4 Government; Long Note 1: HK_1111111; Long Note 3: ; Long Note 4: 00000010_20150430_08_0_BBG_BTS_AD_BOND_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,CTT,,,
FIXEDINCOME2,2015.04.30D08:05:10.000000000,BTS-2015.04.30-300058,new,300058,B,105,,1500000,,REF_BTS_TraderID,,GBUKAAAA,,BTS,FI_OTC,BOND,,,,2022.09.01,BTS,BTS,2017.01.23,FI_CTRPY2 ,,,BTS-BTS,,,2018.10.25D02:08:50.693897000,,2015.04.30D08:05:00.000000000,1,,FIXEDINCOME2,,ISIN_FIXEDINCOME2,BTS-FI_OTC-BOND,BTS-FI_OTC-BOND,,,,,,1575000,,USD,,,,,,,,,,FALSE,FALSE,,,,,,BTS-BTS,,,,,f165fd1.ext5.150430_parkingDay3.5,,,300058,,300058,,,,,2015.04.30,,,,,,,,,,A,BTS-FI_TID1,BTS-GBUKAAAA,,AADDI10     ,BTS-AADDI10,,,,BTS-FI_CTRPY2,,LN FI_CTRPY2        ,,,Short Note 1: HHHHH; Short Note 3: 20160627; Short Note 4 Government; Long Note 1: HK_1111111; Long Note 3: ; Long Note 4: 00000010_20150430_08_0_BBG_BTS_AD_BOND_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,TT,,,
FIXEDINCOME2,2015.04.30D08:06:10.000000000,BTS-2015.04.30-300059,new,300059,B,105,,500000,,REF_BTS_TraderID,,GBUKAAAA,,BTS,FI_OTC,BOND,,,,2022.09.01,BTS,BTS,2017.01.23,FI_CTRPY2 ,,,BTS-BTS,,,2018.10.25D02:08:50.693897000,,2015.04.30D08:06:00.000000000,1,,FIXEDINCOME2,,ISIN_FIXEDINCOME2,BTS-FI_OTC-BOND,BTS-FI_OTC-BOND,,,,,,525000,,USD,,,,,,,,,,FALSE,FALSE,,,,,,BTS-BTS,,,,,f165fd1.ext5.150430_parkingDay3.5,,,300059,,300059,,,,,2015.04.30,,,,,,,,,,A,BTS-FI_TID1,BTS-GBUKAAAA,,AADDI10     ,BTS-AADDI10,,,,BTS-FI_CTRPY2,,LN FI_CTRPY2        ,,,Short Note 1: HHHHH; Short Note 3: 20160627; Short Note 4 Government; Long Note 1: HK_1111111; Long Note 3: ; Long Note 4: 00000010_20150430_08_0_BBG_BTS_AD_BOND_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,TT,,,
FIXEDINCOME2,2015.04.30D08:07:01.000000000,BTS-2015.04.30-300058,cancelled,300058,B,105,,1500000,,REF_BTS_TraderID,,GBUKAAAA,,BTS,FI_OTC,BOND,,,,2022.09.01,BTS,BTS,2017.01.23,FI_CTRPY2 ,,ION,BTS-BTS,,,2018.10.25D02:08:50.693897000,,2015.04.30D08:07:00.000000000,2,,FIXEDINCOME2,,ISIN_FIXEDINCOME2,BTS-FI_OTC-BOND,BTS-FI_OTC-BOND,,,,,,1575000,,USD,,,,,,,,,,FALSE,FALSE,,,,,,BTS-BTS,,,,,f165fd1.ext5.150430_parkingDay3.5,,,300058,,300058,,,,,2015.04.30,,,,,,,,,,,BTS-FI_TID1,BTS-GBUKAAAA,,AADDI10     ,BTS-AADDI10,,,,BTS-FI_CTRPY2,,LN FI_CTRPY2        ,,,Short Note 1: HHHHH; Short Note 3: 20160627; Short Note 4 Government; Long Note 1: HK_1111111; Long Note 3: ; Long Note 4: 00000010_20150430_08_0_BBG_BTS_AD_BOND_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,XTT,,,
FIXEDINCOME2,2015.04.30D08:08:10.000000000,BTS-2015.04.30-300060,new,300060,S,105,,2200000,,REF_BTS_TraderID,,GBUKAAAA,,BTS,FI_OTC,BOND,,,,2022.09.01,BTS,BTS,2017.01.23,FI_CTRPY2 ,,,BTS-BTS,,,2018.10.25D02:08:50.693897000,,2015.04.30D08:08:00.000000000,1,,FIXEDINCOME2,,ISIN_FIXEDINCOME2,BTS-FI_OTC-BOND,BTS-FI_OTC-BOND,,,,,,2310000,,USD,,,,,,,,,,FALSE,FALSE,,,,,,BTS-BTS,,,,,f165fd1.ext5.150430_parkingDay3.5,,,300060,,300060,,,,,2015.04.30,,,,,,,,,,A,BTS-FI_TID1,BTS-GBUKAAAA,,AADDI10     ,BTS-AADDI10,,,,BTS-FI_CTRPY2,,LN FI_CTRPY2        ,,,Short Note 1: HHHHH; Short Note 3: 20160627; Short Note 4 Government; Long Note 1: HK_1111111; Long Note 3: ; Long Note 4: 00000010_20150430_08_0_BBG_BTS_AD_BOND_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,TT,,,
FIXEDINCOME2,2015.04.30D08:09:10.000000000,BTS-2015.04.30-300061,new,300061,B,105,,1000000,,REF_BTS_TraderID,,GBUKAAAA,,BTS,FI_OTC,BOND,,,,2022.09.01,BTS,BTS,2017.01.23,FI_CTRPY2 ,,,BTS-BTS,,,2018.10.25D02:08:50.693897000,,2015.04.30D08:09:00.000000000,1,,FIXEDINCOME2,,ISIN_FIXEDINCOME2,BTS-FI_OTC-BOND,BTS-FI_OTC-BOND,,,,,,1050000,,USD,,,,,,,,,,FALSE,FALSE,,,,,,BTS-BTS,,,,,f165fd1.ext5.150430_parkingDay3.5,,,300061,,300061,,,,,2015.04.30,,,,,,,,,,A,BTS-FI_TID1,BTS-GBUKAAAA,,AADDI10     ,BTS-AADDI10,,,,BTS-FI_CTRPY2,,LN FI_CTRPY2        ,,,Short Note 1: HHHHH; Short Note 3: 20160627; Short Note 4 Government; Long Note 1: HK_1111111; Long Note 3: ; Long Note 4: 00000010_20150430_08_0_BBG_BTS_AD_BOND_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,TT,,,
FIXEDINCOME2,2015.04.30D08:10:01.000000000,BTS-2015.04.30-300061,replaced,300061,B,105,,500000,,REF_BTS_TraderID,,GBUKAAAA,,BTS,FI_OTC,BOND,,,,2022.09.01,BTS,BTS,2017.01.23,FI_CTRPY2 ,,ION,BTS-BTS,,,2018.10.25D02:08:50.693897000,,2015.04.30D08:10:00.000000000,2,,FIXEDINCOME2,,ISIN_FIXEDINCOME2,BTS-FI_OTC-BOND,BTS-FI_OTC-BOND,,,,,,525000,,USD,,,,,,,,,,FALSE,FALSE,,,,,,BTS-BTS,,,,,f165fd1.ext5.150430_parkingDay3.5,,,300061,,300061,,,,,2015.04.30,,,,,,,,,,,BTS-FI_TID1,BTS-GBUKAAAA,,AADDI10     ,BTS-AADDI10,,,,BTS-FI_CTRPY2,,LN FI_CTRPY2        ,,,Short Note 1: HHHHH; Short Note 3: 20160627; Short Note 4 Government; Long Note 1: HK_1111111; Long Note 3: ; Long Note 4: 00000010_20150430_08_0_BBG_BTS_AD_BOND_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,CTT,,,
FIXEDINCOME2,2015.04.30D08:11:01.000000000,BTS-2015.04.30-300060,cancelled,300060,S,105,,2200000,,REF_BTS_TraderID,,GBUKAAAA,,BTS,FI_OTC,BOND,,,,2022.09.01,BTS,BTS,2017.01.23,FI_CTRPY2 ,,ION,BTS-BTS,,,2018.10.25D02:08:50.693897000,,2015.04.30D08:11:00.000000000,2,,FIXEDINCOME2,,ISIN_FIXEDINCOME2,BTS-FI_OTC-BOND,BTS-FI_OTC-BOND,,,,,,2310000,,USD,,,,,,,,,,FALSE,FALSE,,,,,,BTS-BTS,,,,,f165fd1.ext5.150430_parkingDay3.5,,,300060,,300060,,,,,2015.04.30,,,,,,,,,,,BTS-FI_TID1,BTS-GBUKAAAA,,AADDI10     ,BTS-AADDI10,,,,BTS-FI_CTRPY2,,LN FI_CTRPY2        ,,,Short Note 1: HHHHH; Short Note 3: 20160627; Short Note 4 Government; Long Note 1: HK_1111111; Long Note 3: ; Long Note 4: 00000010_20150430_08_0_BBG_BTS_AD_BOND_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,XTT,,,
FIXEDINCOME3,2015.04.30D00:58:11.000000000,BTS-2015.04.30-300062,new,300062,S,101,,5000000,,REF_BTS_FDTrader_3,,GBUKAAAA,,BTS,FI_OTC,BOND,,,,2022.09.01,BTS,BTS,2017.01.23,FI_CTRPY3 ,,,BTS-BTS,,,2018.10.25D02:08:50.693897000,,2015.04.30D00:58:00.000000000,1,,FIXEDINCOME3,,ISIN_FIXEDINCOME3,BTS-FI_OTC-BOND,BTS-FI_OTC-BOND,,,,,,5000000,,USD,,,,,,,,,,FALSE,FALSE,,,,,,BTS-BTS,,,,,f165fd1.ext5.150430_parkingDay3.5,,,300062,,300062,,,,,2015.04.30,,,,,,,,,,A,BTS-FI_TID3,BTS-GBUKAAAA,,AADDI10     ,BTS-AADDI10,,,,BTS-FI_CTRPY3,,LN FI_CTRPY3        ,,,Short Note 1: HHHHH; Short Note 3: 20160627; Short Note 4 Government; Long Note 1: HK_1111111; Long Note 3: ; Long Note 4: 00000010_20150430_08_0_BBG_BTS_AD_BOND_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,TT,,,
FIXEDINCOME3,2015.04.30D01:58:11.000000000,BTS-2015.04.30-300063,new,300063,S,101,,2490000,,REF_BTS_FDTrader_3,,GBUKAAAA,,BTS,FI_OTC,BOND,,,,2022.09.01,BTS,BTS,2017.01.23,FI_CTRPY3 ,,,BTS-BTS,,,2018.10.25D02:08:50.693897000,,2015.04.30D01:58:00.000000000,1,,FIXEDINCOME3,,ISIN_FIXEDINCOME3,BTS-FI_OTC-BOND,BTS-FI_OTC-BOND,,,,,,2490000,,USD,,,,,,,,,,FALSE,FALSE,,,,,,BTS-BTS,,,,,f165fd1.ext5.150430_parkingDay3.5,,,300063,,300063,,,,,2015.04.30,,,,,,,,,,A,BTS-FI_TID3,BTS-GBUKAAAA,,AADDI10     ,BTS-AADDI10,,,,BTS-FI_CTRPY3,,LN FI_CTRPY3        ,,,Short Note 1: HHHHH; Short Note 3: 20160627; Short Note 4 Government; Long Note 1: HK_1111111; Long Note 3: ; Long Note 4: 00000010_20150430_08_0_BBG_BTS_AD_BOND_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,TT,,,
FIXEDINCOME3,2015.04.30D12:58:01.000000000,BTS-2015.04.30-300062,cancelled,300062,S,101,,5000000,,REF_BTS_FDTrader_3,,GBUKAAAA,,BTS,FI_OTC,BOND,,,,2022.09.01,BTS,BTS,2017.01.23,FI_CTRPY3 ,,ION,BTS-BTS,,,2018.10.25D02:08:50.693897000,,2015.04.30D12:58:00.000000000,2,,FIXEDINCOME3,,ISIN_FIXEDINCOME3,BTS-FI_OTC-BOND,BTS-FI_OTC-BOND,,,,,,5000000,,USD,,,,,,,,,,FALSE,FALSE,,,,,,BTS-BTS,,,,,f165fd1.ext5.150430_parkingDay3.5,,,300062,,300062,,,,,2015.04.30,,,,,,,,,,,BTS-FI_TID3,BTS-GBUKAAAA,,AADDI10     ,BTS-AADDI10,,,,BTS-FI_CTRPY3,,LN FI_CTRPY3        ,,,Short Note 1: HHHHH; Short Note 3: 20160627; Short Note 4 Government; Long Note 1: HK_1111111; Long Note 3: ; Long Note 4: 00000010_20150430_08_0_BBG_BTS_AD_BOND_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,XTT,,,
FIXEDINCOME6,2015.05.03D06:54:10.000000000,BTS-2015.05.03-200007,new,200007,B,106.05,,1000000,,REF_BTS_TraderID,,GBUKAAAA,,BTS,FI_OTC,BOND,,,,2022.09.01,BTS,BTS,2017.01.23,FI_CTRPY1 ,,,BTS-BTS,,,2018.10.25D02:09:24.271424000,,2015.05.03D06:54:00.000000000,1,,FIXEDINCOME6,,ISIN_FIXEDINCOME6,BTS-FI_OTC-BOND,BTS-FI_OTC-BOND,,,,,,1060500,,SGD,,,,,,,,,,FALSE,FALSE,,,,,,BTS-BTS,,,,,f165fd1.ext5.150503_parkingFillerDataFor3rd.5,,,200007,,200007,,,,,2015.05.03,,,,,,,,,,A,BTS-FI_TID1,BTS-GBUKAAAA,,AADDI10     ,BTS-AADDI10,,,,BTS-FI_CTRPY1,,LN FI_CTRPY1        ,,,Short Note 1: HHHHH; Short Note 3: 20160627; Short Note 4 Government; Long Note 1: HK_1111111; Long Note 3: ; Long Note 4: 00000010_20150503_08_0_BBG_BTS_AD_BOND_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,TT,,,
FIXEDINCOME7,2015.05.03D06:56:10.000000000,BTS-2015.05.03-200008,new,200008,S,106.05,,1740000,,REF_BTS_TraderID,,GBUKAAAA,,BTS,FI_OTC,BOND,,,,2022.09.01,BTS,BTS,2017.01.23,FI_CTRPY1 ,,,BTS-BTS,,,2018.10.25D02:09:24.271424000,,2015.05.03D06:56:00.000000000,1,,FIXEDINCOME7,,ISIN_FIXEDINCOME7,BTS-FI_OTC-BOND,BTS-FI_OTC-BOND,,,,,,,,SGD,,,,,,,,,,FALSE,FALSE,,,,,,BTS-BTS,,,,,f165fd1.ext5.150503_parkingFillerDataFor3rd.5,,,200008,,200008,,,,,2015.05.03,,,,,,,,,,A,BTS-FI_TID1,BTS-GBUKAAAA,,AADDI10     ,BTS-AADDI10,,,,BTS-FI_CTRPY1,,LN FI_CTRPY1        ,,,Short Note 1: HHHHH; Short Note 3: 20160627; Short Note 4 Government; Long Note 1: HK_1111111; Long Note 3: ; Long Note 4: 00000010_20150503_08_0_BBG_BTS_AD_BOND_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,TT,,,
FIXEDINCOME4,2015.05.04D06:54:10.000000000,BTS-2015.05.04-300007,new,300007,B,106.05,,1000000,,REF_BTS_TraderID,,GBUKAAAA,,BTS,FI_OTC,BOND,,,,2022.09.01,BTS,BTS,2017.01.23,FI_CTRPY1 ,,,BTS-BTS,,,2018.10.25D02:09:38.038056000,,2015.05.04D06:54:00.000000000,1,,FIXEDINCOME4,,ISIN_FIXEDINCOME4,BTS-FI_OTC-BOND,BTS-FI_OTC-BOND,,,,,,1060500,,SGD,,,,,,,,,,FALSE,FALSE,,,,,,BTS-BTS,,,,,f165fd1.ext5.150504_parkingDay4.5,,,300007,,300007,,,,,2015.05.04,,,,,,,,,,A,BTS-FI_TID1,BTS-GBUKAAAA,,AADDI10     ,BTS-AADDI10,,,,BTS-FI_CTRPY1,,LN FI_CTRPY1        ,,,Short Note 1: HHHHH; Short Note 3: 20160627; Short Note 4 Government; Long Note 1: HK_1111111; Long Note 3: ; Long Note 4: 00000010_20150504_08_0_BBG_BTS_AD_BOND_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,TT,,,
FIXEDINCOME5,2015.05.04D06:56:10.000000000,BTS-2015.05.04-300008,new,300008,S,106.05,,1740000,,REF_BTS_TraderID,,GBUKAAAA,,BTS,FI_OTC,BOND,,,,2022.09.01,BTS,BTS,2017.01.23,FI_CTRPY1 ,,,BTS-BTS,,,2018.10.25D02:09:38.038056000,,2015.05.04D06:56:00.000000000,1,,FIXEDINCOME5,,ISIN_FIXEDINCOME5,BTS-FI_OTC-BOND,BTS-FI_OTC-BOND,,,,,,,,SGD,,,,,,,,,,FALSE,FALSE,,,,,,BTS-BTS,,,,,f165fd1.ext5.150504_parkingDay4.5,,,300008,,300008,,,,,2015.05.04,,,,,,,,,,A,BTS-FI_TID1,BTS-GBUKAAAA,,AADDI10     ,BTS-AADDI10,,,,BTS-FI_CTRPY1,,LN FI_CTRPY1        ,,,Short Note 1: HHHHH; Short Note 3: 20160627; Short Note 4 Government; Long Note 1: HK_1111111; Long Note 3: ; Long Note 4: 00000010_20150504_08_0_BBG_BTS_AD_BOND_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,TT,,,
FIXEDINCOME4,2015.05.05D06:54:10.000000000,BTS-2015.05.05-400007,new,400007,S,106.05,,1000000,,REF_BTS_TraderID,,GBUKAAAA,,BTS,FI_OTC,BOND,,,,2022.09.01,BTS,BTS,2017.01.23,FI_CTRPY1 ,,,BTS-BTS,,,2018.10.25D02:09:45.612654000,,2015.05.05D06:54:00.000000000,1,,FIXEDINCOME4,,ISIN_FIXEDINCOME4,BTS-FI_OTC-BOND,BTS-FI_OTC-BOND,,,,,,1060550,,SGD,,,,,,,,,,FALSE,FALSE,,,,,,BTS-BTS,,,,,f165fd1.ext5.150505_parkingDay5.5,,,400007,,400007,,,,,2015.05.05,,,,,,,,,,A,BTS-FI_TID1,BTS-GBUKAAAA,,AADDI10     ,BTS-AADDI10,,,,BTS-FI_CTRPY1,,LN FI_CTRPY1        ,,,Short Note 1: HHHHH; Short Note 3: 20160627; Short Note 4 Government; Long Note 1: HK_1111111; Long Note 3: ; Long Note 4: 00000010_20150505_08_0_BBG_BTS_AD_BOND_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,TT,,,
FIXEDINCOME5,2015.05.05D06:56:10.000000000,BTS-2015.05.05-400008,new,400008,B,106.55,,1740000,,REF_BTS_TraderID,,GBUKAAAA,,BTS,FI_OTC,BOND,,,,2022.09.01,BTS,BTS,2017.01.23,FI_CTRPY1 ,,,BTS-BTS,,,2018.10.25D02:09:45.612654000,,2015.05.05D06:56:00.000000000,1,,FIXEDINCOME5,,ISIN_FIXEDINCOME5,BTS-FI_OTC-BOND,BTS-FI_OTC-BOND,,,,,,,,SGD,,,,,,,,,,FALSE,FALSE,,,,,,BTS-BTS,,,,,f165fd1.ext5.150505_parkingDay5.5,,,400008,,400008,,,,,2015.05.05,,,,,,,,,,A,BTS-FI_TID1,BTS-GBUKAAAA,,AADDI10     ,BTS-AADDI10,,,,BTS-FI_CTRPY1,,LN FI_CTRPY1        ,,,Short Note 1: HHHHH; Short Note 3: 20160627; Short Note 4 Government; Long Note 1: HK_1111111; Long Note 3: ; Long Note 4: 00000010_20150505_08_0_BBG_BTS_AD_BOND_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,TT,,,
FIXEDINCOME6,2016.03.24D07:54:10.000000000,BTS-2016.03.24-200017,new,200017,B,106.05,,1000000,,REF_BTS_TraderID,,GBUKAAAA,,BTS,FI_OTC,BOND,,,,2022.09.01,BTS,BTS,2017.01.23,FI_CTRPY1 ,,,BTS-BTS,,,2018.10.25D02:09:58.896780000,,2016.03.24D07:54:00.000000000,1,,FIXEDINCOME6,,ISIN_FIXEDINCOME6,BTS-FI_OTC-BOND,BTS-FI_OTC-BOND,,,,,,1060500,,SGD,,,,,,,,,,FALSE,FALSE,,,,,,BTS-BTS,,,,,f165fd1.ext5.160324_parkingFillerDataFor24th.5,,,200017,,200017,,,,,2016.03.24,,,,,,,,,,A,BTS-FI_TID1,BTS-GBUKAAAA,,AADDI10     ,BTS-AADDI10,,,,BTS-FI_CTRPY1,,LN FI_CTRPY1        ,,,Short Note 1: HHHHH; Short Note 3: 20160627; Short Note 4 Government; Long Note 1: HK_1111111; Long Note 3: ; Long Note 4: 00000010_20160324_08_0_BBG_BTS_AD_BOND_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,TT,,,
