instrumentID,eventTimestamp,orderID,orderType,eventType,side,price,stopPrice,lastPrice,quantity,leavesQuantity,user,trader,broker,account,clientID,venueID,assetClass,productType,productSubType,productSubType2,productSubType3,maturityDate,sourceSystemID,parentOrderID,parentChildIndicator,timeInForce,orderCapacity,internalTimestamp,sendingTime,seqNum,securityID,ISIN,CUSIP,symKey,assetClassKey,productKey,yield,qtyType,totalQty,minQty,secondaryDisplayQty,lastQty,ccy,ccyKey,val,displayMethod,execID,execType,eventType2,execRestatementReason,venueKey,venueSegment,venueType,orderPlatform,orderPlatformKey,sourceConnection,origOrderID,clOrdID,origClOrdID,quoteID,brokerIDKey,brokerName,traderIDKey,accountKey,legalEntity,legalEntityKey,salesID,salesIDKey,userIDKey,counterParty,counterPartyKey,counterPartyID,counterPartyDesc,counterPartyType,counterPartyStatus,text,orderInstructions,expireDateTime,valueDate,peggedPrice,pegOffsetValue,pegInstruction,flag,validationKey,possDupFlag,userId,priceType,upstreamFileName,recordID,tenor,aggressorFlag,icebergFlag,upstreamRCAID,wtbFlag,midPD,loopFlag,localIOCFlag,tradeDate,pdFlag
USM10,2010.03.03D12:00:10.000000000,TOP/OrderID411,LMT,new,S,5,0,,2000,2000,,REF_FDTRADER556677,1,12AB14,,CMEX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775011,,GFD,agency,2018.10.25D01:48:20.493856000,,,FG555555,,,FG555555,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,CMEX,CMEX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID411,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER556677,GUI-FDTRADER556677-12AB14-USM10,10540,,,,,,,,,,,MSG:; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D12:00:40.000000000,TOP/OrderID510,LMT,partiallyFilled,S,5,0,,2000,0,,REF_FDTRADER667788,1,12AB14,,CMEX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775010,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,2000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,CMEX,CMEX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID510,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER667788,GUI-FDTRADER667788-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D12:00:45.000000000,TOP/OrderID511,LMT,partiallyFilled,S,5,0,,2000,0,,REF_FDTRADER667788,1,12AB14,,CMEX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775011,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,2000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,CMEX,CMEX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID511,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER667788,GUI-FDTRADER667788-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D12:00:50.000000000,TOP/OrderID511,LMT,filled,S,5,0,,2000,-2000,,REF_FDTRADER667788,1,12AB14,,CMEX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775011,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,2000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,CMEX,CMEX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID511,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER667788,GUI-FDTRADER667788-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D12:00:55.000000000,TOP/OrderID512,LMT,partiallyFilled,S,5,0,,2000,0,,REF_FDTRADER667788,1,12AB14,,CMEX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775012,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,2000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,CMEX,CMEX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID512,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER667788,GUI-FDTRADER667788-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D12:01:00.000000000,TOP/OrderID510,LMT,filled,S,5,0,,2000,-2000,,REF_FDTRADER667788,1,12AB14,,CMEX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775010,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,2000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,CMEX,CMEX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID510,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER667788,GUI-FDTRADER667788-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D12:01:05.000000000,TOP/OrderID513,LMT,partiallyFilled,S,5,0,,2000,0,,REF_FDTRADER667788,1,12AB14,,CMEX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,2000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,CMEX,CMEX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID513,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER667788,GUI-FDTRADER667788-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D12:01:10.000000000,TOP/OrderID514,LMT,partiallyFilled,S,5,0,,2000,0,,REF_FDTRADER667788,1,12AB14,,CMEX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,2000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,CMEX,CMEX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID514,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER667788,GUI-FDTRADER667788-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D12:01:20.000000000,TOP/OrderID512,LMT,filled,S,5,0,,2000,-2000,,REF_FDTRADER667788,1,12AB14,,CMEX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775012,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,2000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,CMEX,CMEX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID512,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER667788,GUI-FDTRADER667788-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D12:01:25.000000000,TOP/OrderID514,LMT,filled,S,5,0,,2000,-2000,,REF_FDTRADER667788,1,12AB14,,CMEX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,2000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,CMEX,CMEX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID514,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER667788,GUI-FDTRADER667788-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D12:01:30.000000000,TOP/OrderID513,LMT,filled,S,5,0,,2000,-2000,,REF_FDTRADER667788,1,12AB14,,CMEX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,2000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,CMEX,CMEX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID513,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER667788,GUI-FDTRADER667788-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D13:00:00.000000000,TOP/OrderID1,LMT,new,B,5,0,,2000,2000,,REF_FDTRADER667788,1,12AB14,,FDEXC,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,FDEXC,FDEXC,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID1,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER667788,GUI-FDTRADER667788-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D13:01:00.000000000,TOP/OrderID2,LMT,new,B,5,0,,2000,2000,,REF_FDTRADER667788,1,12AB14,,FDEXC,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,FDEXC,FDEXC,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID2,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER667788,GUI-FDTRADER667788-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D13:02:00.000000000,TOP/OrderID3,LMT,new,S,5,0,,2000,2000,,REF_FDTRADER667788,1,12AB14,,FDEXC,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,FDEXC,FDEXC,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID3,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER667788,GUI-FDTRADER667788-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D13:03:00.000000000,TOP/OrderID4,LMT,new,S,5,0,,2000,2000,,REF_FDTRADER667788,1,12AB14,,FDEXC,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,FDEXC,FDEXC,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID4,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER667788,GUI-FDTRADER667788-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D13:04:00.000000000,TOP/OrderID3,LMT,filled,S,5,0,,2000,0,,REF_FDTRADER667788,1,12AB14,,FDEXC,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,2000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,FDEXC,FDEXC,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID3,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER667788,GUI-FDTRADER667788-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D13:05:00.000000000,TOP/OrderID4,LMT,filled,S,5,0,,2000,0,,REF_FDTRADER667788,1,12AB14,,FDEXC,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,2000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,FDEXC,FDEXC,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID4,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER667788,GUI-FDTRADER667788-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D13:06:00.000000000,TOP/OrderID1,LMT,filled,B,5,0,,2000,0,,REF_FDTRADER667788,1,12AB14,,FDEXC,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,2000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,FDEXC,FDEXC,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID1,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER667788,GUI-FDTRADER667788-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D13:07:00.000000000,TOP/OrderID2,LMT,filled,B,5,0,,2000,0,,REF_FDTRADER667788,1,12AB14,,FDEXC,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,2000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,FDEXC,FDEXC,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID2,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER667788,GUI-FDTRADER667788-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D13:10:00.000000000,TOP/OrderID5,LMT,new,B,1.11,0,,2000,2000,,REF_FDTRADER1,1,12AB14,,FDEXCA,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,FDEXCA,FDEXCA,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID5,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER1,GUI-FDTRADER1-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D13:11:00.000000000,TOP/OrderID6,LMT,new,B,1.12,0,,2000,2000,,REF_FDTRADER1,1,12AB14,,FDEXCA,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,FDEXCA,FDEXCA,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID6,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER1,GUI-FDTRADER1-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D13:12:00.000000000,TOP/OrderID7,LMT,new,B,1.13,0,,2000,2000,,REF_FDTRADER1,1,12AB14,,FDEXCA,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,FDEXCA,FDEXCA,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID7,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER1,GUI-FDTRADER1-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D13:13:00.000000000,TOP/OrderID6,LMT,filled,B,1.12,0,,2000,0,,REF_FDTRADER1,1,12AB14,,FDEXCA,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,2000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,FDEXCA,FDEXCA,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID6,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER1,GUI-FDTRADER1-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D13:14:00.000000000,TOP/OrderID7,LMT,filled,B,1.13,0,,2000,0,,REF_FDTRADER1,1,12AB14,,FDEXCA,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,2000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,FDEXCA,FDEXCA,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID7,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER1,GUI-FDTRADER1-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D13:15:00.000000000,TOP/OrderID5,LMT,filled,B,1.11,0,,2000,0,,REF_FDTRADER1,1,12AB14,,FDEXCA,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,2000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,FDEXCA,FDEXCA,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID5,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER1,GUI-FDTRADER1-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D13:20:00.000000000,TOP/OrderID8,LMT,new,S,1.13,0,,2000,2000,,REF_FDTRADER1,1,12AB14,,FDEXCB,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,FDEXCB,FDEXCB,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID8,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER1,GUI-FDTRADER1-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D13:21:00.000000000,TOP/OrderID9,LMT,new,S,1.12,0,,2000,2000,,REF_FDTRADER1,1,12AB14,,FDEXCB,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,FDEXCB,FDEXCB,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID9,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER1,GUI-FDTRADER1-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D13:22:00.000000000,TOP/OrderID10,LMT,new,S,1.11,0,,2000,2000,,REF_FDTRADER1,1,12AB14,,FDEXCB,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,FDEXCB,FDEXCB,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID10,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER1,GUI-FDTRADER1-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM11,2010.03.03D13:23:00.000000000,TOP/OrderID9,LMT,filled,S,1.12,0,,2000,0,,REF_FDTRADER1,1,12AB14,,FDEXCB,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775013,,GFD,agency,2018.10.25D01:48:20.493856000,,,7777GHGHG,,,7777GHGHG,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,2000,,,2000,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,FDEXCB,FDEXCB,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-TimeOrderPriority_DL_20100303.csv.gz,TOP/TradeID9,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTRADER1,GUI-FDTRADER1-12AB14-USM11,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
