instrumentID,eventTimestamp,orderID,orderType,eventType,side,price,stopPrice,lastPrice,quantity,leavesQuantity,user,trader,broker,account,clientID,venueID,assetClass,productType,productSubType,productSubType2,productSubType3,maturityDate,sourceSystemID,parentOrderID,parentChildIndicator,timeInForce,orderCapacity,internalTimestamp,sendingTime,seqNum,securityID,ISIN,CUSIP,symKey,assetClassKey,productKey,yield,qtyType,totalQty,minQty,secondaryDisplayQty,lastQty,ccy,ccyKey,val,displayMethod,execID,execType,eventType2,execRestatementReason,venueKey,venueSegment,venueType,orderPlatform,orderPlatformKey,sourceConnection,origOrderID,clOrdID,origClOrdID,quoteID,brokerIDKey,brokerName,traderIDKey,accountKey,legalEntity,legalEntityKey,salesID,salesIDKey,userIDKey,counterParty,counterPartyKey,counterPartyID,counterPartyDesc,counterPartyType,counterPartyStatus,text,orderInstructions,expireDateTime,valueDate,peggedPrice,pegOffsetValue,pegInstruction,flag,validationKey,possDupFlag,userId,priceType,upstreamFileName,recordID,tenor,aggressorFlag,icebergFlag,upstreamRCAID,wtbFlag,midPD,loopFlag,localIOCFlag,tradeDate,pdFlag
BGNRON,2015.08.24D14:57:30.000000035,FX-PR-13-4372,AFX,new,S,1.41,,1.41,20,0,,CBTraderID123,,,,CURRENEX_UK,4,FXSSP,TKTestSubtype43,,,,FX,,,GTC,principal,2018.10.25D02:06:38.794804000,,57,,TKTestISIN43,TKTestCUSIP43,FX-BGNRON,FX-4-FXSSP,FX-4-FXSSP,,,,,,20,CZK,FX-CZK,,,119188228,new,,,FX-CURRENEX_UK,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4372,4372,18650983,,,FX-CBTraderID123,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
BGNRON,2015.08.24D14:57:30.000000037,FX-PR-14-4373,AFX,pendingNew,S,1.42,,1.42,500,0,,CBTraderID124,,,,CURRENEX,4,FXSSP,TKTestSubtype43,,,,FX,,,OPG,principal,2018.10.25D02:06:38.794804000,,59,,TKTestISIN43,TKTestCUSIP43,FX-BGNRON,FX-4-FXSSP,FX-4-FXSSP,,,,,,500,ZAR,FX-ZAR,,,119188229,pendingNew,,,FX-CURRENEX,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4373,4373,18650984,,,FX-CBTraderID124,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
BGNRON,2015.08.24D14:57:30.000000039,FX-PR-14-4373,AFX,new,S,1.42,,1.42,500,0,,CBTraderID124,,,,CURRENEX,4,FXSSP,TKTestSubtype43,,,,FX,,,OPG,principal,2018.10.25D02:06:38.794804000,,60,,TKTestISIN43,TKTestCUSIP43,FX-BGNRON,FX-4-FXSSP,FX-4-FXSSP,,,,,,500,ZAR,FX-ZAR,,,119188229,new,,,FX-CURRENEX,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4373,4373,18650984,,,FX-CBTraderID124,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
BGNRON,2015.08.24D14:57:30.000000040,FX-PR-14-4373,AFX,cancelled,S,1.42,,1.42,500,0,,CBTraderID124,,,,CURRENEX,4,FXSSP,TKTestSubtype43,,,,FX,,,OPG,principal,2018.10.25D02:06:38.794804000,,61,,TKTestISIN43,TKTestCUSIP43,FX-BGNRON,FX-4-FXSSP,FX-4-FXSSP,,,,,,500,ZAR,FX-ZAR,,,119188229,cancelled,,,FX-CURRENEX,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4373,4373,18650984,,,FX-CBTraderID124,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
BGNRON,2015.08.24D15:57:29.999999999,FX-PR-15-4374,AFX,pendingNew,B,1.43,,1.43,43,0,,CBTraderID125,,,,DEUTSCHE_FA,4,FXSSP,TKTestSubtype43,,,,FX,,,IOC,principal,2018.10.25D02:06:38.794804000,,63,,TKTestISIN43,TKTestCUSIP43,FX-BGNRON,FX-4-FXSSP,FX-4-FXSSP,,,,,,43,EUR,FX-EUR,,,119188230,pendingNew,,,FX-DEUTSCHE_FA,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4374,4374,18650985,,,FX-CBTraderID125,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
BGNRON,2015.08.24D15:57:29.999999999,FX-PR-15-4374,AFX,new,B,1.43,,1.43,43,0,,CBTraderID125,,,,DEUTSCHE_FA,4,FXSSP,TKTestSubtype43,,,,FX,,,IOC,principal,2018.10.25D02:06:38.794804000,,64,,TKTestISIN43,TKTestCUSIP43,FX-BGNRON,FX-4-FXSSP,FX-4-FXSSP,,,,,,43,EUR,FX-EUR,,,119188230,new,,,FX-DEUTSCHE_FA,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4374,4374,18650985,,,FX-CBTraderID125,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
BGNRON,2015.08.24D15:57:32.000000000,FX-PR-1-4377,AFX,pendingNew,S,1.46,,1.46,745000,0,,CBTraderID128,,,,PARFX,4,FXSSP,TKTestSubtype43,,,,FX,,,GTD,principal,2018.10.25D02:06:38.794804000,,72,,TKTestISIN43,TKTestCUSIP43,FX-BGNRON,FX-4-FXSSP,FX-4-FXSSP,,,,,,745000,CHF,FX-CHF,,,119188233,pendingNew,,,FX-PARFX,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4377,4377,18650988,,,FX-CBTraderID128,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
BGNRON,2015.08.24D15:57:32.000000000,FX-PR-1-4377,AFX,new,S,1.46,,1.46,745000,0,,CBTraderID128,,,,PARFX,4,FXSSP,TKTestSubtype43,,,,FX,,,GTD,principal,2018.10.25D02:06:38.794804000,,73,,TKTestISIN43,TKTestCUSIP43,FX-BGNRON,FX-4-FXSSP,FX-4-FXSSP,,,,,,745000,CHF,FX-CHF,,,119188233,new,,,FX-PARFX,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4377,4377,18650988,,,FX-CBTraderID128,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
BGNRON,2015.08.24D15:57:35.000000001,FX-PR-4-4380,AFX,pendingNew,B,1.49,,1.49,65230,0,,CBTraderID131,,,,EBS_HEDGEUK,4,FXSSP,TKTestSubtype43,,,,FX,,,ATX,principal,2018.10.25D02:06:38.794804000,,81,,TKTestISIN43,TKTestCUSIP43,FX-BGNRON,FX-4-FXSSP,FX-4-FXSSP,,,,,,65230,SGD,FX-SGD,,,119188236,pendingNew,,,FX-EBS_HEDGEUK,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4380,4380,18650991,,,FX-CBTraderID131,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
BGNRON,2015.08.24D15:57:35.000000001,FX-PR-4-4380,AFX,new,B,1.49,,1.49,65230,0,,CBTraderID131,,,,EBS_HEDGEUK,4,FXSSP,TKTestSubtype43,,,,FX,,,ATX,principal,2018.10.25D02:06:38.794804000,,82,,TKTestISIN43,TKTestCUSIP43,FX-BGNRON,FX-4-FXSSP,FX-4-FXSSP,,,,,,65230,SGD,FX-SGD,,,119188236,new,,,FX-EBS_HEDGEUK,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4380,4380,18650991,,,FX-CBTraderID131,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
CADCHF,2015.08.24D14:56:32.000000000,FX-PR-1-4356,AFX,pendingNew,B,1.25,,1.25,80,0,,CBTraderID111,,,,PARFX,FX_OTC,REF_EcommProductName,TKTestSubtype42,,,,FX,,,GTC,principal,2018.10.25D02:06:38.794804000,,8,,TKTestISIN42,TKTestCUSIP42,FX-CADCHF,FX-4-FXSPOT,FX-4-FXSPOT,,,,,,80,HUF,FX-HUF,,,119188212,pendingNew,,,FX-PARFX,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4356,4356,18650967,,,FX-CBTraderID111,,,,,,,,,,,,,GHI,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
CADCHF,2015.08.24D14:56:32.000000000,FX-PR-1-4356,AFX,new,B,1.25,,1.25,80,0,,CBTraderID111,,,,PARFX,FX_OTC,REF_EcommProductName,TKTestSubtype42,,,,FX,,,GTC,principal,2018.10.25D02:06:38.794804000,,9,,TKTestISIN42,TKTestCUSIP42,FX-CADCHF,FX-4-FXSPOT,FX-4-FXSPOT,,,,,,80,HUF,FX-HUF,,,119188212,new,,,FX-PARFX,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4356,4356,18650967,,,FX-CBTraderID111,,,,,,,,,,,,,GHI,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
CADCHF,2015.08.24D14:56:33.000000000,FX-PR-1-4357,AFX,pendingNew,S,1.26,,1.26,70,0,,CBTraderID111,,,,PARFX,FX_OTC,REF_EcommProductName,TKTestSubtype42,,,,FX,,,GTC,principal,2018.10.25D02:06:38.794804000,,11,,TKTestISIN42,TKTestCUSIP42,FX-CADCHF,FX-4-FXSPOT,FX-4-FXSPOT,,,,,,70,HUF,FX-HUF,,,119188213,pendingNew,,,FX-PARFX,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4357,4357,18650968,,,FX-CBTraderID111,,,,,,,,,,,,,JKL,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
CADCHF,2015.08.24D14:56:33.000000000,FX-PR-1-4357,AFX,new,S,1.26,,1.26,70,0,,CBTraderID111,,,,PARFX,FX_OTC,REF_EcommProductName,TKTestSubtype42,,,,FX,,,GTC,principal,2018.10.25D02:06:38.794804000,,12,,TKTestISIN42,TKTestCUSIP42,FX-CADCHF,FX-4-FXSPOT,FX-4-FXSPOT,,,,,,70,HUF,FX-HUF,,,119188213,new,,,FX-PARFX,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4357,4357,18650968,,,FX-CBTraderID111,,,,,,,,,,,,,JKL,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
CADCHF,2015.08.24D14:56:37.000000000,FX-PR-2-4361,AFX,pendingNew,S,1.3,,1.3,5,0,,CBTraderID112,,,,BARCLAYS,FX_OTC,REF_EcommProductName,TKTestSubtype42,,,,FX,,,DAY,principal,2018.10.25D02:06:38.794804000,,23,,TKTestISIN42,TKTestCUSIP42,FX-CADCHF,FX-4-FXSPOT,FX-4-FXSPOT,,,,,,5,EUR,FX-EUR,,,119188217,pendingNew,,,FX-BARCLAYS,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4361,4361,18650972,,,FX-CBTraderID112,,,,,,,,,,,,,VWX,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
CADCHF,2015.08.24D14:56:37.000000000,FX-PR-2-4361,AFX,new,S,1.3,,1.3,5,0,,CBTraderID112,,,,BARCLAYS,FX_OTC,REF_EcommProductName,TKTestSubtype42,,,,FX,,,DAY,principal,2018.10.25D02:06:38.794804000,,24,,TKTestISIN42,TKTestCUSIP42,FX-CADCHF,FX-4-FXSPOT,FX-4-FXSPOT,,,,,,5,EUR,FX-EUR,,,119188217,new,,,FX-BARCLAYS,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4361,4361,18650972,,,FX-CBTraderID112,,,,,,,,,,,,,VWX,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
CADCHF,2015.08.24D14:57:30.000000009,FX-PR-7-4366,AFX,pendingNew,B,1.35,,1.35,100,0,,CBTraderID117,,,,FSS_FA_UBS,FX_OTC,REF_EcommProductName,TKTestSubtype42,,,,FX,,,GTX,principal,2018.10.25D02:06:38.794804000,,38,,TKTestISIN42,TKTestCUSIP42,FX-CADCHF,FX-4-FXSPOT,FX-4-FXSPOT,,,,,,100,HKG,FX-HKG,,,119188222,pendingNew,,,FX-FSS_FA_UBS,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4366,4366,18650977,,,FX-CBTraderID117,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
CADCHF,2015.08.24D14:57:30.000000011,FX-PR-7-4366,AFX,new,B,1.35,,1.35,100,0,,CBTraderID117,,,,FSS_FA_UBS,FX_OTC,REF_EcommProductName,TKTestSubtype42,,,,FX,,,GTX,principal,2018.10.25D02:06:38.794804000,,39,,TKTestISIN42,TKTestCUSIP42,FX-CADCHF,FX-4-FXSPOT,FX-4-FXSPOT,,,,,,100,HKG,FX-HKG,,,119188222,new,,,FX-FSS_FA_UBS,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4366,4366,18650977,,,FX-CBTraderID117,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
CADCHF,2015.08.24D14:57:30.000000013,FX-PR-8-4367,AFX,pendingNew,S,1.36,,1.36,87,0,,CBTraderID118,,,,FSS_FA_CA,FX_OTC,REF_EcommProductName,TKTestSubtype42,,,,FX,,,GTD,principal,2018.10.25D02:06:38.794804000,,41,,TKTestISIN42,TKTestCUSIP42,FX-CADCHF,FX-4-FXSPOT,FX-4-FXSPOT,,,,,,87,SGD,FX-SGD,,,119188223,pendingNew,,,FX-FSS_FA_CA,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4367,4367,18650978,,,FX-CBTraderID118,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
CADCHF,2015.08.24D14:57:30.000000015,FX-PR-8-4367,AFX,new,S,1.36,,1.36,87,0,,CBTraderID118,,,,FSS_FA_CA,FX_OTC,REF_EcommProductName,TKTestSubtype42,,,,FX,,,GTD,principal,2018.10.25D02:06:38.794804000,,42,,TKTestISIN42,TKTestCUSIP42,FX-CADCHF,FX-4-FXSPOT,FX-4-FXSPOT,,,,,,87,SGD,FX-SGD,,,119188223,new,,,FX-FSS_FA_CA,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4367,4367,18650978,,,FX-CBTraderID118,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
CADCHF,2015.08.24D15:57:31.000000000,FX-PR-17-4376,AFX,pendingNew,B,1.45,,1.45,4150000,0,,CBTraderID127,,,,GSA,FX_OTC,REF_EcommProductName,TKTestSubtype42,,,,FX,,,GTX,principal,2018.10.25D02:06:38.794804000,,69,,TKTestISIN42,TKTestCUSIP42,FX-CADCHF,FX-4-FXSPOT,FX-4-FXSPOT,,,,,,4150000,CAD,FX-CAD,,,119188232,pendingNew,,,FX-GSA,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4376,4376,18650987,,,FX-CBTraderID127,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
CADCHF,2015.08.24D15:57:31.000000000,FX-PR-17-4376,AFX,new,B,1.45,,1.45,4150000,0,,CBTraderID127,,,,GSA,FX_OTC,REF_EcommProductName,TKTestSubtype42,,,,FX,,,GTX,principal,2018.10.25D02:06:38.794804000,,70,,TKTestISIN42,TKTestCUSIP42,FX-CADCHF,FX-4-FXSPOT,FX-4-FXSPOT,,,,,,4150000,CAD,FX-CAD,,,119188232,new,,,FX-GSA,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4376,4376,18650987,,,FX-CBTraderID127,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
CADCHF,2015.08.24D15:57:34.000000001,FX-PR-3-4379,AFX,pendingNew,S,1.48,,1.48,352000,0,,CBTraderID130,,,,EBS_DIRECT,FX_OTC,REF_EcommProductName,TKTestSubtype42,,,,FX,,,GHX,principal,2018.10.25D02:06:38.794804000,,78,,TKTestISIN42,TKTestCUSIP42,FX-CADCHF,FX-4-FXSPOT,FX-4-FXSPOT,,,,,,352000,HKG,FX-HKG,,,119188235,pendingNew,,,FX-EBS_DIRECT,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4379,4379,18650990,,,FX-CBTraderID130,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
CADCHF,2015.08.24D15:57:34.000000001,FX-PR-3-4379,AFX,new,S,1.48,,1.48,352000,0,,CBTraderID130,,,,EBS_DIRECT,FX_OTC,REF_EcommProductName,TKTestSubtype42,,,,FX,,,GHX,principal,2018.10.25D02:06:38.794804000,,79,,TKTestISIN42,TKTestCUSIP42,FX-CADCHF,FX-4-FXSPOT,FX-4-FXSPOT,,,,,,352000,HKG,FX-HKG,,,119188235,new,,,FX-EBS_DIRECT,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4379,4379,18650990,,,FX-CBTraderID130,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
CADCHF,2015.08.24D15:57:37.000000002,FX-PR-6-4382,AFX,pendingNew,S,1.51,,1.51,1000,0,,CBTraderID133,,,,FSS_FA_SEB,FX_OTC,REF_EcommProductName,TKTestSubtype42,,,,FX,,,,principal,2018.10.25D02:06:38.794804000,,87,,TKTestISIN42,TKTestCUSIP42,FX-CADCHF,FX-4-FXSPOT,FX-4-FXSPOT,,,,,,1000,PLZ,FX-PLZ,,,119188238,pendingNew,,,FX-FSS_FA_SEB,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4382,4382,18650993,,,FX-CBTraderID133,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
CADCHF,2015.08.24D15:57:37.000000002,FX-PR-6-4382,AFX,new,S,1.51,,1.51,1000,0,,CBTraderID133,,,,FSS_FA_SEB,FX_OTC,REF_EcommProductName,TKTestSubtype42,,,,FX,,,,principal,2018.10.25D02:06:38.794804000,,88,,TKTestISIN42,TKTestCUSIP42,FX-CADCHF,FX-4-FXSPOT,FX-4-FXSPOT,,,,,,1000,PLZ,FX-PLZ,,,119188238,new,,,FX-FSS_FA_SEB,,,FX,FX,FX_ORDER_FIX.LD5.firm_20150824_D_1.1_BenchmarkManipulationPTT.csv.gz,FX-1191882,4382,4382,18650993,,,FX-CBTraderID133,,,,,,,,,,,,,,,,,,,,,5.94E+17,,,,FIX.PR.firmOrders2.2015.08.24.1.1.qbin,,,,,,,,,,,
USM6_NORMALISED,2015.08.24D12:30:29.002000000,PTT3980/20160407/5775010,LMT,new,S,165.875,0,,100,100,,REF_FD222Trader,1,12AB14,,GCBOT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775010,,GFD,agency,2018.10.25D01:44:27.050688000,,,USM6_BBGFILE_KEY,,,USM6_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,100,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape1_DL_20150824.csv.gz,TRANSID1,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD222Trader,GUI-FD222Trader-12AB14-USM6_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM6_NORMALISED,2015.08.24D12:30:29.002000000,PTT3980/20160407/5775010,LMT,filled,S,165.875,0,,100,0,,REF_FD222Trader,1,12AB14,,GCBOT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775010,,GFD,agency,2018.10.25D01:44:27.050688000,,,USM6_BBGFILE_KEY,,,USM6_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,100,,,100,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape1_DL_20150824.csv.gz,TRANSID1,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD222Trader,GUI-FD222Trader-12AB14-USM6_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM6_NORMALISED,2015.08.24D12:35:33.002000000,PTT3980/20160407/5775011,LMT,new,S,168.125,0,,200,200,,REF_FD333Trader,1,12AB14,,GCBOX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775011,,GFD,agency,2018.10.25D01:44:27.050688000,,,USM6_BBGFILE_KEY,,,USM6_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,200,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOX,GCBOX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape1_DL_20150824.csv.gz,TRANSID2,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-12AB14-USM6_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM6_NORMALISED,2015.08.24D12:35:33.002000000,PTT3980/20160407/5775011,LMT,filled,S,168.125,0,,200,0,,REF_FD333Trader,1,12AB14,,GCBOX,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775011,,GFD,agency,2018.10.25D01:44:27.050688000,,,USM6_BBGFILE_KEY,,,USM6_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,200,,,200,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOX,GCBOX,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape1_DL_20150824.csv.gz,TRANSID2,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD333Trader,GUI-FD333Trader-12AB14-USM6_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM7_NORMALISED,2015.08.24D13:00:00.002000000,PTT3980/20160407/5775012,LMT,new,S,165.875,0,,300,300,,REF_FD222Trader,1,12AB14,,GCBOT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775012,,GFD,agency,2018.10.25D01:44:27.050688000,,,USM7_BBGFILE_KEY,,,USM7_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,300,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape1_DL_20150824.csv.gz,TRANSID3,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD222Trader,GUI-FD222Trader-12AB14-USM7_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
USM7_NORMALISED,2015.08.24D13:00:00.002000000,PTT3980/20160407/5775012,LMT,filled,S,165.875,0,,300,0,,REF_FD222Trader,1,12AB14,,GCBOT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.02,BBG_TRADEBOOK,5775012,,GFD,agency,2018.10.25D01:44:27.050688000,,,USM7_BBGFILE_KEY,,,USM7_BBGFILE_KEY,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,300,,,300,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PaintingTheTape1_DL_20150824.csv.gz,TRANSID3,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FD222Trader,GUI-FD222Trader-12AB14-USM7_BBGFILE_VALUE,10540,,,,,,,,,,,MSG:OrderId: 84338699990134; orderType:LMT,,,,,,,,5.94E+17,,,,,,,,,,,,,,,
