instrumentID,eventTimestamp,orderID,orderType,eventType,side,price,stopPrice,lastPrice,quantity,leavesQuantity,user,trader,broker,account,clientID,venueID,assetClass,productType,productSubType,productSubType2,productSubType3,maturityDate,sourceSystemID,parentOrderID,parentChildIndicator,timeInForce,orderCapacity,internalTimestamp,sendingTime,seqNum,securityID,ISIN,CUSIP,symKey,assetClassKey,productKey,yield,qtyType,totalQty,minQty,secondaryDisplayQty,lastQty,ccy,ccyKey,val,displayMethod,execID,execType,eventType2,execRestatementReason,venueKey,venueSegment,venueType,orderPlatform,orderPlatformKey,sourceConnection,origOrderID,clOrdID,origClOrdID,quoteID,brokerIDKey,brokerName,traderIDKey,accountKey,legalEntity,legalEntityKey,salesID,salesIDKey,userIDKey,counterParty,counterPartyKey,counterPartyID,counterPartyDesc,counterPartyType,counterPartyStatus,text,orderInstructions,expireDateTime,valueDate,peggedPrice,pegOffsetValue,pegInstruction,flag,validationKey,possDupFlag,userId,priceType,upstreamFileName,recordID,tenor,aggressorFlag,icebergFlag,upstreamRCAID,wtbFlag,midPD,loopFlag,localIOCFlag,tradeDate,pdFlag
USM6,2015.05.05D12:30:30.003000000,PO9807/1000001,LMT,new,S,150.025,0,,75,75,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000001,,GFD,agency,2018.11.14D08:45:11.796142000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders1_DL_20150505.csv.gz,3980/20160407/5775010/2,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232211; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.06D12:31:24.011000000,PO9807/1000015,LMT,new,S,175.025,0,,75,75,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000015,,GFD,agency,2018.11.14D08:45:26.355017000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders2_DL_20150506.csv.gz,3980/20160407/5775010/2,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232225; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.06D12:31:30.011000000,PO9807/1000015,LMT,filled,S,175.025,0,,75,0,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000015,,GFD,agency,2018.11.14D08:45:26.355017000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,75,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders2_DL_20150506.csv.gz,3980/20160407/5775010/4,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232225; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.06D12:31:48.011000000,PO9807/1000016,LMT,new,S,180.025,0,,75,75,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000016,,GFD,agency,2018.11.14D08:45:26.355017000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders2_DL_20150506.csv.gz,3980/20160407/5775010/2,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232226; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.06D12:31:50.011000000,PO9807/1000016,LMT,filled,S,180.025,0,,75,0,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000016,,GFD,agency,2018.11.14D08:45:26.355017000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,75,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders2_DL_20150506.csv.gz,3980/20160407/5775010/4,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232226; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.06D12:31:55.011000000,PO9807/1000017,LMT,new,S,175.025,0,,75,75,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000017,,GFD,agency,2018.11.14D08:45:26.355017000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders2_DL_20150506.csv.gz,3980/20160407/5775010/2,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232227; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.06D12:32:05.011000000,PO9807/1000017,LMT,filled,S,175.025,0,,75,0,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000017,,GFD,agency,2018.11.14D08:45:26.355017000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,75,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders2_DL_20150506.csv.gz,3980/20160407/5775010/4,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232227; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.06D12:34:10.011000000,PO9807/1000018,LMT,new,S,180.025,0,,75,75,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000018,,GFD,agency,2018.11.14D08:45:26.355017000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders2_DL_20150506.csv.gz,3980/20160407/5775010/2,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232228; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.06D12:34:15.011000000,PO9807/1000018,LMT,filled,S,180.025,0,,75,0,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000018,,GFD,agency,2018.11.14D08:45:26.355017000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,75,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders2_DL_20150506.csv.gz,3980/20160407/5775010/4,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232228; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.07D12:30:30.003000000,PO9807/1000019,LMT,new,S,150.025,0,,75,75,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000019,,GFD,agency,2018.11.14D08:45:41.295432000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders3_DL_20150507.csv.gz,3980/20160407/5775010/2,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232229; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.07D12:30:32.004000000,PO9807/1000019,LMT,filled,S,150.025,0,,75,0,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000019,,GFD,agency,2018.11.14D08:45:41.295432000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,75,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders3_DL_20150507.csv.gz,3980/20160407/5775010/4,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232229; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.07D12:30:41.006000000,PO9807/1000020,LMT,new,S,155.025,0,,75,75,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000020,,GFD,agency,2018.11.14D08:45:41.295432000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders3_DL_20150507.csv.gz,3980/20160407/5775010/2,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232230; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.07D12:30:45.007000000,PO9807/1000020,LMT,filled,S,155.025,0,,75,0,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000020,,GFD,agency,2018.11.14D08:45:41.295432000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,75,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders3_DL_20150507.csv.gz,3980/20160407/5775010/4,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232230; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.07D12:30:52.009000000,PO9807/1000021,LMT,new,S,160.025,0,,75,75,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000021,,GFD,agency,2018.11.14D08:45:41.295432000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders3_DL_20150507.csv.gz,3980/20160407/5775010/2,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232231; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.07D12:30:59.010000000,PO9807/1000021,LMT,cancelled,S,160.025,0,,75,75,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000021,,GFD,agency,2018.11.14D08:45:41.295432000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,,CCY1041,BBG_TRADEBOOK-USD,,,,cancelled,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders3_DL_20150507.csv.gz,3980/20160407/5775010/4,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232231; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.07D12:31:08.011000000,PO9807/1000022,LMT,new,S,165.025,0,,75,75,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000022,,GFD,agency,2018.11.14D08:45:41.295432000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders3_DL_20150507.csv.gz,3980/20160407/5775010/2,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232232; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.07D12:31:10.011000000,PO9807/1000022,LMT,filled,S,165.025,0,,75,0,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000022,,GFD,agency,2018.11.14D08:45:41.295432000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,75,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders3_DL_20150507.csv.gz,3980/20160407/5775010/4,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232232; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.07D12:31:15.011000000,PO9807/1000023,LMT,new,S,170.025,0,,75,75,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000023,,GFD,agency,2018.11.14D08:45:41.295432000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders3_DL_20150507.csv.gz,3980/20160407/5775010/2,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232233; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.07D12:31:20.011000000,PO9807/1000023,LMT,filled,S,170.025,0,,75,0,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000023,,GFD,agency,2018.11.14D08:45:41.295432000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,75,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders3_DL_20150507.csv.gz,3980/20160407/5775010/4,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232233; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.07D12:31:24.011000000,PO9807/1000024,LMT,new,S,175.025,0,,75,75,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000024,,GFD,agency,2018.11.14D08:45:41.295432000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders3_DL_20150507.csv.gz,3980/20160407/5775010/2,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232234; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.07D12:31:30.011000000,PO9807/1000024,LMT,cancelled,S,175.025,0,,75,75,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000024,,GFD,agency,2018.11.14D08:45:41.295432000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,,CCY1041,BBG_TRADEBOOK-USD,,,,cancelled,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders3_DL_20150507.csv.gz,3980/20160407/5775010/4,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232234; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.07D12:31:48.011000000,PO9807/1000025,LMT,new,S,180.025,0,,75,75,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000025,,GFD,agency,2018.11.14D08:45:41.295432000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders3_DL_20150507.csv.gz,3980/20160407/5775010/2,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232235; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.07D12:31:50.011000000,PO9807/1000025,LMT,filled,S,180.025,0,,75,0,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000025,,GFD,agency,2018.11.14D08:45:41.295432000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,75,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders3_DL_20150507.csv.gz,3980/20160407/5775010/4,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232235; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.07D12:31:55.011000000,PO9807/1000026,LMT,new,S,175.025,0,,75,75,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000026,,GFD,agency,2018.11.14D08:45:41.295432000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders3_DL_20150507.csv.gz,3980/20160407/5775010/2,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232236; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.07D12:32:05.011000000,PO9807/1000026,LMT,filled,S,175.025,0,,75,0,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000026,,GFD,agency,2018.11.14D08:45:41.295432000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,75,CCY1041,BBG_TRADEBOOK-USD,,,,restated,,tradeRestatement,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders3_DL_20150507.csv.gz,3980/20160407/5775010/4,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232236; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.07D12:34:10.011000000,PO9807/1000027,LMT,new,S,180.025,0,,75,75,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000027,,GFD,agency,2018.11.14D08:45:41.295432000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders3_DL_20150507.csv.gz,3980/20160407/5775010/2,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232237; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.07D12:34:15.011000000,PO9807/1000027,LMT,cancelled,S,180.025,0,,75,75,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000027,,GFD,agency,2018.11.14D08:45:41.295432000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,,CCY1041,BBG_TRADEBOOK-USD,,,,cancelled,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders3_DL_20150507.csv.gz,3980/20160407/5775010/4,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232237; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.07D14:30:27.003000000,PO9807/1000054,LMT,new,S,150.025,0,,75,75,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000019,,GFD,agency,2018.11.14D08:45:41.295432000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders3_DL_20150507.csv.gz,3980/20160407/5775010/2,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232229; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.07D14:30:27.004000000,PO9807/1000054,LMT,replaced,S,150.025,0,,75,75,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000019,,GFD,agency,2018.11.14D08:45:41.295432000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,,CCY1041,BBG_TRADEBOOK-USD,,,,replaced,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders3_DL_20150507.csv.gz,3980/20160407/5775010/4,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232229; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
USM6,2015.05.07D14:30:28.003000000,PO9807/1000055,LMT,new,S,150.025,0,,75,75,,REF_FDTrader11,1,12AB14,,GCBOT,COMM_EXCH,Exchange Traded,,,,2016.12.02,BBG_TRADEBOOK,1000019,,GFD,agency,2018.11.14D08:45:41.295432000,,,ABC666ABC,,,ABC666ABC,Comdty,BBG_TRADEBOOK-Comdty-FUT,,,75,,,,CCY1041,BBG_TRADEBOOK-USD,,,,new,,,GCBOT,GCBOT,,BBG_TRADEBOOK,BBG_TRADEBOOK,BBG_ETD_MF-PingOrders3_DL_20150507.csv.gz,3980/20160407/5775010/2,843386990092 ZBM6,,,1,UBS,BBG_TRADEBOOK-FDTrader11,GUI-FDTrader11-12AB14-USM6,10540,,,,,,,,,,,MSG:OrderId: 843386232229; orderType:LMT,,,,,,,,5.95E+17,,,,,,,,,,,,,,,
