instrumentID,eventTimestamp,executionID,eventType,orderID,side,price,strikePrice,quantity,user,trader,broker,account,clientID,venueID,assetClass,productType,productSubType,productSubType2,productSubType3,maturityDate,sourceSystemID,tradeSystem,settlementDate,counterparty,underlyingInstrumentID,orderPlatform,tradePlatform,legalEntity,optionCallPut,internalTimestamp,sendingTime,tradeTime,seqNum,securityID,ISIN,CUSIP,symKey,assetClassKey,productKey,multiLegReportingType,parentStrategyType,priceType,markup,markupRateToBase,val,qtyType,ccy,ccyKey,qty1,ccy1,ccy1Key,qty2,ccy2,ccy2Key,feeCcy,transStatus,reversalIndicator,internalTrade,matchType,trdType,crossType,secondaryTrdType,aggressorIndicator,venueKey,venueSegment,venueType,orderPlatformKey,tradingPlatformInstance,sourceConnection,tradeIDversion,secondaryTradeID,origTradeID,structureID,tradeLinkID,sourceTradeID,sourceTradeLinkID,platformTradeID,platformTradeLinkID,tradeDate,tradeInputDate,valueDate,settlType,settlMethod,quoteID,olink,qlink,udflink,brokerIDKey,brokerName,traderIDKey,accountKey,legalEntityKey,salesID,salesIDKey,userIDKey,revUserID,revUserIDKey,counterPartyKey,counterPartyID,counterPartyDesc,counterPartyType,counterPartyStatus,text,payFrequency,receiveFrequency,payRollConvention,receiveRollConvention,payProjectionCurve,receiveProjectionCurve,payDiscountCurve,receiveDiscountCurve,payCalendar,receiveCalendar,payDayCountConvention,receiveDayCountConvention,couponRate,payCouponType,receiveCouponType,payType,calendarType,rateCode,rate,deliveryIndex,closingIndexValue,optionCallPut,optPayout,optPayoutType,capPrice,floorPrice,strikeMultiplier,strikePriceBoundaryMethod,complexEventType,complexEventPrice,complexEventCondition,complexOptPayoutAmount,complexEventStartDate,complexEventEndDate,quality,publicationIndicator,flag,validationKey,possDupFlag,origTransType,lastOperationSubType,underlyingKey,refObligation
EURUSD,2015.06.04D05:45:34.000000000,FEDS-FX-OTC4,new,7B6UM4H ,B,1,,100000,ABMA,CBFD,LYN,400010660,,,FX_OTC,1,0,,,,FEDS_OT,FEDS_OT,2015.03.13,CBPRIORITYBANKING,,,FEDS_OT,SGP,,2018.10.25D01:58:42.166504000,,,,,,,,FX,FEDS-FX-1,,,,0.0000253,,100000,,,,100000,EUR,FEDS-EUR,100000,USD,FEDS-USD,,,FALSE,FALSE,,1,,1,N,,,,,,FEDS_EU_FX_InsiderTradingDay3.txt.gz,0,FDTRADE100,OTC4,,111222344,OTC4,,FEDS,,2015.06.04,,2015.03.13,,,,,,,LYN,,FEDS_OT-CBFD,FEDS_OT-400010660,FEDS-SGP,,,FEDS_OT-ABMA,,,FEDS-CBPRIORITYBANKING,,,,,;MEMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.05.21,,,FALSE,,5.94E+17,,,,,
EURUSD,2015.06.04D05:45:34.000000000,FEDS-FX-OTC5,new,7B6UM4H ,B,1,,100000,ABMA,CBFD,LYN,400010660,,,FX_OTC,1,0,,,,FEDS_OT,FEDS_OT,2015.03.13,CBPRIORITYBANKING,,,FEDS_OT,SGP,,2018.10.25D01:58:42.166504000,,,,,,,,FX,FEDS-FX-1,,,,0.0000253,,100000,,,,100000,EUR,FEDS-EUR,100000,USD,FEDS-USD,,,FALSE,FALSE,,1,,1,,,,,,,FEDS_EU_FX_InsiderTradingDay3.txt.gz,0,FDTRADE100,OTC5,,111222345,OTC5,,FEDS,,2015.06.04,,2015.03.13,,,,,,,LYN,,FEDS_OT-CBFD,FEDS_OT-400010660,FEDS-SGP,,,FEDS_OT-ABMA,,,FEDS-CBPRIORITYBANKING,,,,,;MEMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
EURUSD,2015.06.04D05:45:34.000000000,FEDS-FX-OTC6,new,7B6UM4H ,B,1,,100000,ABMA,CBFD,LYN,400010660,,,FX_OTC,1,0,,,,FEDS_OT,FEDS_OT,2015.03.13,CBPRIORITYBANKING,,,FEDS_OT,SGP,,2018.10.25D01:58:42.166504000,,,,,,,,FX,FEDS-FX-1,,,,0.0000253,,100000,,,,100000,EUR,FEDS-EUR,100000,USD,FEDS-USD,,,FALSE,FALSE,,1,,1,,,,,,,FEDS_EU_FX_InsiderTradingDay3.txt.gz,0,FDTRADE100,OTC6,,111222346,OTC6,,FEDS,,2015.06.04,,2015.03.13,,,,,,,LYN,,FEDS_OT-CBFD,FEDS_OT-400010660,FEDS-SGP,,,FEDS_OT-ABMA,,,FEDS-CBPRIORITYBANKING,,,,,;MEMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.05.21,,,FALSE,,5.94E+17,,,,,
EURUSD,2015.06.04D05:45:34.000000000,FEDS-FX-OTC7,new,7B6UM4H ,B,1,,100000,ABMA,CBFD,LYN,400010660,,,FX_OTC,1,0,,,,FEDS_OT,FEDS_OT,2015.03.13,CBPRIORITYBANKING,,,FEDS_OT,SGP,,2018.10.25D01:58:42.166504000,,,,,,,,FX,FEDS-FX-1,,,,0.0000253,,100000,,,,100000,EUR,FEDS-EUR,100000,USD,FEDS-USD,,,FALSE,FALSE,,1,,1,Y,,,,,,FEDS_EU_FX_InsiderTradingDay3.txt.gz,0,FDTRADE100,OTC7,,111222347,OTC7,,FEDS,,2015.06.04,,2015.03.13,,,,,,,LYN,,FEDS_OT-CBFD,FEDS_OT-400010660,FEDS-SGP,,,FEDS_OT-ABMA,,,FEDS-CBPRIORITYBANKING,,,,,;MEMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
EURUSD,2015.06.04D05:45:34.000000000,FEDS-FX-OTC8,new,7B6UM4H ,B,1,,100000,ABMA,CBFD,LYN,400010660,,,FX_OTC,1,0,,,,FEDS_OT,FEDS_OT,2015.03.13,CBPRIORITYBANKING,,,FEDS_OT,SGP,,2018.10.25D01:58:42.166504000,,,,,,,,FX,FEDS-FX-1,,,,0.0000253,,100000,,,,100000,EUR,FEDS-EUR,100000,USD,FEDS-USD,,,FALSE,FALSE,,1,,1,N,,,,,,FEDS_EU_FX_InsiderTradingDay3.txt.gz,0,FDTRADE100,OTC8,,111222348,OTC8,,FEDS,,2015.06.04,,2015.03.13,,,,,,,LYN,,FEDS_OT-CBFD,FEDS_OT-400010660,FEDS-SGP,,,FEDS_OT-ABMA,,,FEDS-CBPRIORITYBANKING,,,,,;MEMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.05.21,,,FALSE,,5.94E+17,,,,,
itCompSym,2015.06.04D15:00:00.000000000,itTradeID60,new,itOrderID60,S,10,0,100,,itCompTDR,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itCompSym,,,itCompSym,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itCompTrader,GUI-itCompTrader-Client1-itCompSym,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itCompSym,2015.06.04D15:00:00.000000000,itTradeID61,new,itOrderID61,B,10,0,100,,itCompTDR,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itCompSym,,,itCompSym,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itCompTrader,GUI-itCompTrader-Client1-itCompSym,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itPMSym,2015.06.04D15:00:00.000000000,itTradeID239,new,itOrderID239,S,15,0,1000000,,largeVolTrader,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:21.661058000,,,1,itPMSym,,,itPMSym,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_IT-EXTRAfinal_DL_20150609.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-largeVolTrader,GUI-largeVolTrader-Client1-itPMSym,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itPMSym,2015.06.04D15:00:00.000000000,itTradeID30,new,itOrderID30,S,15,0,100,,itPMTDR,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itPMSym,,,itPMSym,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itPMTrader,GUI-itPMTrader-Client1-itPMSym,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itRefSym,2015.06.04D15:00:00.000000000,itTradeID45,new,itOrderID45,S,10,0,100,,itRefTDR,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itRefSym,,,itRefSym,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itRefTrader,GUI-itRefTrader-Client1-itRefSym,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itRefSym,2015.06.04D15:00:00.000000000,itTradeID46,new,itOrderID46,B,10,0,100,,itRefTDR,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itRefSym,,,itRefSym,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itRefTrader,GUI-itRefTrader-Client1-itRefSym,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSym1,2015.06.04D15:00:00.000000000,itTradeID1,new,itOrderID1,B,10,0,100,,itNewTDR1,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itSym1,,,itSym1,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itNewTrader1,GUI-itNewTrader1-Client1-itSym1,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSym2,2015.06.04D15:00:00.000000000,itTradeID2,new,itOrderID2,B,10,0,900,,itNewTDR1,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itSym2,,,itSym2,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itNewTrader1,GUI-itNewTrader1-Client1-itSym2,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSym2,2015.06.04D15:00:00.000000000,itTradeID102,new,itOrderID102,B,10,0,900,,itTDRWNews1,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itSym2,,,itSym2,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itTraderWNews1,GUI-itTraderWNews1-Client1-itSym2,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSym2X,2015.06.04D15:00:00.000000000,itTradeID47,new,itOrderID47,B,10,0,900,,itRefTDR,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itSym2X,,,itSym2X,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itRefTrader,GUI-itRefTrader-Client1-itSym2X,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSym2X,2015.06.04D15:00:00.000000000,itTradeID62,new,itOrderID62,B,10,0,900,,itCompTDR,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itSym2X,,,itSym2X,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itCompTrader,GUI-itCompTrader-Client1-itSym2X,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSym3,2015.06.04D15:00:00.000000000,itTradeID10,new,itOrderID10,S,15,0,100,,itNewTDR3,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itSym3,,,itSym3,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itNewTrader3,GUI-itNewTrader3-Client1-itSym3,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSym4,2015.06.04D15:00:00.000000000,itTradeID240,new,itOrderID240,S,15,0,9000000,,largeVolTrader,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:21.661058000,,,1,itSym4,,,itSym4,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_IT-EXTRAfinal_DL_20150609.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-largeVolTrader,GUI-largeVolTrader-Client1-itSym4,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSym4,2015.06.04D15:00:00.000000000,itTradeID11,new,itOrderID11,S,15,0,900,,itNewTDR3,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itSym4,,,itSym4,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itNewTrader3,GUI-itNewTrader3-Client1-itSym4,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSym4,2015.06.04D15:00:00.000000000,itTradeID31,new,itOrderID31,S,15,0,900,,itPMTDR,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itSym4,,,itSym4,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itPMTrader,GUI-itPMTrader-Client1-itSym4,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSymWNews1,2015.06.04D15:00:00.000000000,itTradeID100,new,itOrderID100,B,10,0,100,,itTDRWNews1,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itSymWNews1,,,itSymWNews1,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itTraderWNews1,GUI-itTraderWNews1-Client1-itSymWNews1,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
itSymWNews1,2015.06.04D15:00:00.000000000,itTradeID100,new,itOrderID101,S,10,0,100,,itTDRWNews1,1,Client1,,CBT,COMM_EXCH,REF_BBG_PROD2,,,,2016.12.01,BBG_TRADEBOOK,BBG_TRADEBOOK,,,,BBG_TRADEBOOK,BBG_TRADEBOOK,,put,2018.10.25D01:39:33.705722000,,,1,itSymWNews1,,,itSymWNews1,Comdty,BBG_TRADEBOOK-Comdty-FUT,SINGLE,,,,,,,CCY1041,BBG_TRADEBOOK-USD,,,,,,,,,FALSE,FALSE,,,,,,CBT,CBT,,BBG_TRADEBOOK,,BBG_ETD_InsiderTrading-TESTDATA_DL_20150604.csv.gz,,,,,,,,,,2016.01.04,,,,,,,,,1,UBS,BBG_TRADEBOOK-itTraderWNews1,GUI-itTraderWNews1-Client1-itSymWNews1,,,,,,,,,,,,MSG:text1; orderType:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
EURCHF,2015.06.05D05:45:30.000000000,FEDS-FX-OTC7,new,7B6UM4H ,B,0.51,,200000,ABMA,CBFD,LYN,400010660,,,FX_OTC,1,0,,,,FEDS_OT,FEDS_OT,2015.03.13,CBPRIORITYBANKING,,,FEDS_OT,SGP,,2018.10.25D01:58:48.023402000,,,,,,,,FX,FEDS-FX-1,,,,0.0000253,,102000,,,,200000,EUR,FEDS-EUR,102000,CHF,FEDS-CHF,,,FALSE,FALSE,,1,,1,Y,,,,,,FEDS_EU_FX_InsiderTradingDay4.txt.gz,0,FDTRADE100,OTC7,,111222353,OTC7,,FEDS,,2015.06.05,,2015.03.13,,,,,,,LYN,,FEDS_OT-CBFD,FEDS_OT-400010660,FEDS-SGP,,,FEDS_OT-ABMA,,,FEDS-CBPRIORITYBANKING,,,,,;MEMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
EURCHF,2015.06.05D05:45:34.000000000,FEDS-FX-OTC8,new,7B6UM4H ,B,3,,102000,ABMA,CBFD,LYN,400010660,,,FX_OTC,1,0,,,,FEDS_OT,FEDS_OT,2015.03.13,CBPRIORITYBANKING,,,FEDS_OT,SGP,,2018.10.25D01:58:48.023402000,,,,,,,,FX,FEDS-FX-1,,,,0.0000253,,306000,,,,102000,EUR,FEDS-EUR,306000,CHF,FEDS-CHF,,,FALSE,FALSE,,1,,1,N,,,,,,FEDS_EU_FX_InsiderTradingDay4.txt.gz,0,FDTRADE100,OTC8,,111222354,OTC8,,FEDS,,2015.06.05,,2015.03.13,,,,,,,LYN,,FEDS_OT-CBFD,FEDS_OT-400010660,FEDS-SGP,,,FEDS_OT-ABMA,,,FEDS-CBPRIORITYBANKING,,,,,;MEMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.05.21,,,FALSE,,5.94E+17,,,,,
EURCHF,2015.06.05D05:45:34.000000000,FEDS-FX-OTC1,new,7B6UM4H ,B,2,,102000,ABMA,CBFD,LYN,400010660,,,FX_OTC,1,0,,,,FEDS_OT,FEDS_OT,2015.03.13,CBPRIORITYBANKING,,,FEDS_OT,SGP,,2018.10.25D01:58:48.023402000,,,,,,,,FX,FEDS-FX-1,,,,0.0000253,,204000,,,,102000,EUR,FEDS-EUR,204000,CHF,FEDS-CHF,,,FALSE,FALSE,,1,,1,,,,,,,FEDS_EU_FX_InsiderTradingDay4.txt.gz,0,FDTRADE100,OTC1,,111222355,OTC1,,FEDS,,2015.06.05,,2015.03.13,,,,,,,LYN,,FEDS_OT-CBFD,FEDS_OT-400010660,FEDS-SGP,,,FEDS_OT-ABMA,,,FEDS-CBPRIORITYBANKING,,,,,;MEMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
EURCHF,2015.06.05D05:45:34.000000000,FEDS-FX-OTC2,new,7B6UM4H ,B,2,,102000,ABMA,CBFD,LYN,400010660,,,FX_OTC,1,0,,,,FEDS_OT,FEDS_OT,2015.03.13,CBPRIORITYBANKING,,,FEDS_OT,SGP,,2018.10.25D01:58:48.023402000,,,,,,,,FX,FEDS-FX-1,,,,0.0000253,,204000,,,,102000,EUR,FEDS-EUR,204000,CHF,FEDS-CHF,,,FALSE,FALSE,,1,,1,,,,,,,FEDS_EU_FX_InsiderTradingDay4.txt.gz,0,FDTRADE100,OTC2,,111222356,OTC2,,FEDS,,2015.06.05,,2015.03.13,,,,,,,LYN,,FEDS_OT-CBFD,FEDS_OT-400010660,FEDS-SGP,,,FEDS_OT-ABMA,,,FEDS-CBPRIORITYBANKING,,,,,;MEMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.05.21,,,FALSE,,5.94E+17,,,,,
EURUSD,2015.06.05D05:45:31.000000000,FEDS-FX-OTC1,new,7B6UM4H ,B,0.5,,100000,ABMA,CBFD,LYN,400010660,,,FX_OTC,1,0,,,,FEDS_OT,FEDS_OT,2015.03.13,CBPRIORITYBANKING,,,FEDS_OT,SGP,,2018.10.25D01:58:48.023402000,,,,,,,,FX,FEDS-FX-1,,,,0.0000253,,50000,,,,100000,EUR,FEDS-EUR,50000,USD,FEDS-USD,,,FALSE,FALSE,,1,,1,,,,,,,FEDS_EU_FX_InsiderTradingDay4.txt.gz,0,FDTRADE100,OTC1,,111222357,OTC1,,FEDS,,2015.06.05,,2015.03.13,,,,,,,LYN,,FEDS_OT-CBFD,FEDS_OT-400010660,FEDS-SGP,,,FEDS_OT-ABMA,,,FEDS-CBPRIORITYBANKING,,,,,;MEMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
